,class,anno_key,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
347,0,NAN,3.497200167,-5.607638855,-3.698808289,8.283474426,10.66502437
348,0,NAN,3.507172167,-4.128564606,-2.692451019,8.26311676,9.62150907
349,0,NAN,3.517145167,-2.520758057,-2.10147995,8.028404846,8.673276401
350,0,NAN,3.527117167,-0.6387217712,-1.760339355,8.041577454,8.256738345
351,0,NAN,3.537090167,0.5414241028,-1.810335388,8.193361816,8.408426258
352,0,NAN,3.547062167,0.5095404053,-2.155966644,8.173453217,8.468362361
353,0,NAN,3.557035167,-0.5366340637,-2.395468597,8.317154388,8.671868486
354,0,NAN,3.567007167,-2.424657898,-2.87372406,8.046816559,8.881920548
355,0,NAN,3.576980167,-4.274511108,-3.320245514,7.457941132,9.215007402
356,0,NAN,3.586952167,-5.242098999,-3.669469299,7.204667816,9.635966231
357,0,NAN,3.596925167,-5.29463974,-3.505111084,7.105573883,9.529333339
358,0,NAN,3.606897167,-4.576283569,-3.065325623,7.277715912,9.127088329
359,0,NAN,3.616870167,-3.372337189,-2.859503632,7.933951263,9.082786014
360,0,NAN,3.626842167,-1.685644684,-3.39793396,9.308842163,10.05195979
361,0,NAN,3.636815167,-1.198258209,-3.379671936,10.5240152,11.11813388
362,0,NAN,3.646787167,-1.389261017,-3.033441925,11.26946503,11.75298507
363,0,NAN,3.656760167,-2.7988797,-2.302811279,10.42776535,11.03969916
364,0,NAN,3.666732167,-3.578458557,-2.190993805,9.469607849,10.35757174
365,0,NAN,3.676705167,-3.849095764,-2.830763397,8.690478058,9.917316597
366,0,NAN,3.686677167,-4.032614136,-3.913461914,7.560178528,9.419843963
367,0,NAN,3.696650167,-3.842808838,-4.408033447,6.742728424,8.925375356
368,0,NAN,3.706622167,-3.386407928,-4.160897369,6.948999481,8.778919032
369,0,NAN,3.716595167,-3.439697113,-4.044289856,7.054679718,8.829286641
370,0,NAN,3.726567167,-3.949237518,-3.923790436,7.062912598,8.993183125
371,0,NAN,3.736539167,-4.216581573,-3.522025909,7.954308929,9.667225932
372,0,NAN,3.746512167,-4.20760025,-2.765948181,9.179660797,10.46998288
373,0,NAN,3.756484167,-4.126768341,-1.978884888,9.52678894,10.56910166
374,0,NAN,3.766457167,-3.611539764,-0.9613009644,9.27755722,10.00201915
375,0,NAN,3.776429167,-2.35654953,-2.00672699,9.009315033,9.526176372
376,0,NAN,3.786402167,-2.073787537,-3.524720306,7.824528809,8.828788086
377,0,NAN,3.796374167,-3.41784256,-4.868925018,6.913822632,9.120801609
378,0,NAN,3.806347167,-5.758824463,-6.033503265,6.213578796,10.40075874
379,0,NAN,3.816319167,-6.903643799,-5.899980927,5.692662048,10.71804431
380,0,NAN,3.826292167,-7.006030884,-5.38235733,6.107000427,10.74009746
381,0,NAN,3.836264167,-6.108647003,-4.793332214,7.665709076,10.91121889
382,0,NAN,3.846237167,-4.220174103,-3.449726257,9.501641235,10.95407079
383,0,NAN,3.856209167,-3.082988892,-1.710343323,10.17868332,10.7719863
384,0,NAN,3.866182167,-2.906056824,-0.3528163147,12.63327896,12.96801384
385,0,NAN,3.876154167,-3.523373108,0.9651928711,13.35178482,13.84253998
386,0,NAN,3.886127167,-4.194427643,0.8988807678,8.102201385,9.167708393
387,0,NAN,3.896099167,-5.907016296,-0.2534230042,6.864125977,9.059431007
388,0,NAN,3.906072167,-7.976612549,-1.476529541,7.274273071,10.89594126
389,0,NAN,3.916044167,-8.008945312,-2.822979584,7.996521149,11.6643375
390,0,NAN,3.926017167,-7.177723846,-3.857628021,7.59849884,11.14173228
391,0,NAN,3.935989167,-6.252647552,-2.852468262,6.907984772,9.74435376
392,0,NAN,3.945962167,-5.323529663,-1.981579285,7.022346954,9.03216371
393,0,NAN,3.955934167,-4.665048981,-0.946481781,7.422614594,8.817806822
394,0,NAN,3.965907167,-3.639830933,-0.5845344543,7.581883392,8.430599357
395,0,NAN,3.975879167,-3.122506714,-0.4974156189,5.916746063,6.708603018
396,0,NAN,3.985852167,-4.853207703,-2.467917938,5.117707672,7.472293876
397,0,NAN,3.995824167,-6.89765625,-5.158273315,8.402027893,12.03243608
398,0,NAN,4.005796167,-9.027277679,-4.223616943,10.31310379,14.34192428
399,0,NAN,4.015769167,-9.237440643,-3.280278625,10.33855087,14.24697061
400,0,NAN,4.025741167,-7.319778442,-3.67875,8.912915497,12.10588372
401,0,NAN,4.035714167,-4.274062042,-3.71736969,7.758067017,9.605938142
402,0,NAN,4.045686167,-2.459834747,-2.630629578,8.370293884,9.11223456
403,0,NAN,4.055659167,-1.774410095,-0.9178912354,9.441616058,9.650656418
404,0,NAN,4.065631167,-1.854343872,0.4144880676,10.07884094,10.25638466
405,0,NAN,4.075604167,-2.60817627,1.118923187,8.345595245,8.814960723
406,0,NAN,4.085576167,-4.018543396,0.5140310669,6.375541992,7.553837082
407,0,NAN,4.095549167,-6.423891449,-0.05418731689,6.089486847,8.851619494
408,0,NAN,4.105521167,-8.374634857,0.1380130005,7.469616852,11.22268829
409,0,NAN,4.115494167,-8.427624664,0.07723937988,6.847061462,10.85877866
410,0,NAN,4.125466167,-7.264094238,-0.6354286194,7.038663025,10.13477241
411,0,NAN,4.135439167,-5.635930023,0.228874054,8.312514038,10.04559506
412,0,NAN,4.145411167,-3.701802063,2.315983887,9.357940063,10.32657553
413,0,NAN,4.155384167,-2.330354004,2.564018097,9.510023804,10.12152614
414,0,NAN,4.165356167,-1.544338531,1.63699585,7.837102661,8.153828244
415,0,NAN,4.175329167,-1.7995578,-0.1035845947,6.828350372,7.062259331
416,0,NAN,4.185301167,-3.53834198,-1.638642426,7.65942215,8.594868273
417,0,NAN,4.195274167,-5.853577423,-2.733914795,7.604935455,9.978662337
418,0,NAN,4.205246167,-7.771389313,-3.765868835,7.692203979,11.5648719
419,0,NAN,4.215219167,-7.671546936,-4.381239166,9.461225281,12.94460014
420,0,NAN,4.225191167,-6.220913544,-3.976929932,10.40381516,12.75755097
421,0,NAN,4.235163167,-5.591023407,-4.650529175,9.805060272,12.20762759
422,0,NAN,4.245136167,-4.746180267,-5.736520844,6.96786026,10.19730235
423,0,NAN,4.255108167,-4.587061157,-7.96598465,5.771398315,10.853897
424,0,NAN,4.265081167,-5.275180206,-8.148155823,9.920769653,13.87954034
425,0,NAN,4.275053167,-3.159928894,-7.560926971,13.3865126,15.69558814
426,0,NAN,4.285026167,-0.2785707092,-7.421417084,12.4362886,14.48503736
427,0,NAN,4.294998167,0.2866539001,-8.269703064,9.928852844,12.92487052
428,0,NAN,4.304971167,-1.512604523,-8.708440704,8.54632782,12.29490265
429,0,NAN,4.314943167,-2.86324585,-7.947872314,7.387737122,11.22254476
430,0,NAN,4.324916167,-3.612288208,-7.763904877,6.938072205,11.02105671
431,0,NAN,4.334888167,-4.508025513,-7.451504517,7.109016724,11.24212313
432,0,NAN,4.344861167,-5.40346344,-5.765261078,6.808591461,10.43036769
433,0,NAN,4.354833167,-5.349725189,-3.127895508,6.220464478,8.780516398
434,0,NAN,4.364806167,-4.712350616,-2.555785217,7.061715088,8.866008481
435,0,NAN,4.374778167,-4.210594025,-2.336341553,8.24440567,9.547660381
436,0,NAN,4.3847515,-3.888613586,-2.313588867,8.760532379,9.860067781
437,0,NAN,4.3947235,-3.867956543,-2.785258026,9.213340759,10.37325398
438,0,NAN,4.4046965,-3.961212616,-3.395239563,9.767189026,11.07324878
439,0,NAN,4.4146685,-4.0450383,-3.805985413,9.638756104,11.1244541
440,0,NAN,4.4246415,-4.001179504,-3.609294434,8.018974457,9.661283304
441,0,NAN,4.4346135,-3.876339111,-2.917582855,6.034401398,7.742886726
442,0,NAN,4.4445865,-3.624412994,-2.449955292,5.113366699,6.729425643
443,0,NAN,4.4545585,-3.372486877,-2.56012619,6.580316162,7.824862596
444,0,NAN,4.4645305,-3.946543121,-2.781665497,10.08303223,11.17946351
445,0,NAN,4.4745035,-4.571643219,5.512137451,10.41998154,12.64355948
446,0,NAN,4.4844755,-6.028114471,6.55367157,8.704099731,12.45191259
447,0,NAN,4.4944485,-4.98104187,-2.540516968,6.206693115,8.353923869
448,0,NAN,4.5044205,-3.112028503,-6.206693115,3.71272934,7.873507476
449,0,NAN,4.5143935,-1.234183502,-4.742438049,3.900738373,6.263360713
450,0,NAN,4.5243655,-0.4996609497,-5.34149231,8.935219116,10.42206034
451,0,NAN,4.5343385,-1.550176392,-7.758665771,11.39490417,13.87241084
452,0,NAN,4.5443105,-2.6701474,-9.57124649,9.848020935,13.99006658
453,0,NAN,4.5542835,-3.785627747,-8.483608246,7.323670349,11.82957031
454,0,NAN,4.5642555,-4.177363129,-6.240672455,7.443720703,10.57380411
455,0,NAN,4.5742285,-3.97004425,-4.570595398,9.231153717,11.03928406
456,0,NAN,4.5842005,-3.475472717,-3.850442963,9.683812408,10.98549245
457,0,NAN,4.5941735,-3.173550568,-3.9454953,8.960366821,10.2920615
458,0,NAN,4.6041455,-3.420686646,-3.847449188,8.610394592,10.03209138
459,0,NAN,4.6141185,-3.380719757,-3.2434552,8.179141388,9.425901631
460,0,NAN,4.6240905,-3.048710175,-2.726729736,7.426057434,8.477972505
461,0,NAN,4.6340635,-3.280278625,-1.625918884,5.537734222,6.63854957
462,0,NAN,4.6440355,-3.943249969,-1.14317276,5.306165771,6.709058017
463,0,NAN,4.6540085,-5.007536774,-1.634301453,5.97213089,7.963209977
464,0,NAN,4.6639805,-5.849086761,-1.439855804,7.456444244,9.585591346
465,0,NAN,4.6739525,-6.006858673,-1.307830353,9.413025513,11.24267854
466,0,NAN,4.6839255,-5.63742691,-1.761237488,9.757010193,11.40534031
467,0,NAN,4.6938975,-4.754712524,-2.658321991,9.280850372,10.76141955
468,0,NAN,4.7038705,-4.230951691,-4.249363403,8.077203369,10.05978408
469,0,NAN,4.7138425,-3.702700195,-5.446124725,6.836732941,9.492690902
470,0,NAN,4.7238155,-3.196003876,-5.886059875,5.431604919,8.623367882
471,0,NAN,4.7337875,-2.761008453,-6.387816467,5.140310669,8.651598735
472,0,NAN,4.7437605,-2.297721863,-5.20108429,6.165079651,8.386835556
473,0,NAN,4.7537325,-2.331551514,-1.74102951,8.03379364,8.54453957
474,0,NAN,4.7637055,-3.646716614,0.9199868774,10.00534378,10.6888644
475,0,NAN,4.7736775,-4.668192444,0.2619552612,10.84584595,11.81071613
476,0,NAN,4.7836505,-4.525688782,-2.495460663,10.83506836,12.00449454
477,0,NAN,4.7936225,-3.869603119,-6.625671844,11.25165207,13.61884834
478,0,NAN,4.8035955,-4.201313324,-8.04666687,8.397387543,12.36592087
479,0,NAN,4.8135675,-4.966222687,-10.21730301,7.25331665,13.47839942
480,0,NAN,4.8235405,-4.253554688,-7.233857117,6.041586456,10.34031833
481,0,NAN,4.8335125,-2.790796509,-5.093308411,5.857169952,8.248440796
482,0,NAN,4.8434845,-2.196831665,-4.529131622,5.718707886,7.618577459
483,0,NAN,4.8534575,-2.275717621,-4.181554413,7.075636139,8.528124927
484,0,NAN,4.8634295,-2.137405243,-4.561464386,8.6328479,9.995074857
485,0,NAN,4.8734025,-2.14473999,-4.724325714,10.21924896,11.46089929
486,0,NAN,4.8833745,-2.638114014,-4.211043091,11.57557846,12.59708483
487,0,NAN,4.8933475,-2.666704559,-2.886447601,10.41010208,11.12713433
488,0,NAN,4.9033195,-2.138153687,-2.686762848,9.265432434,9.88122634
489,0,NAN,4.9132925,-1.726509705,-3.537593536,8.861572266,9.696538909
490,0,NAN,4.9232645,-1.886077881,-4.788542175,9.113049316,10.46590148
491,0,NAN,4.9332375,-2.508034515,-4.949008484,8.73463623,10.34779166
492,0,NAN,4.9432095,-2.940485229,-5.929319916,7.824528809,10.24824566
493,0,NAN,4.9531825,-3.374881897,-6.372548218,7.321125641,10.27609261
494,0,NAN,4.9631545,-3.814966736,-6.112838287,7.504494324,10.40375885
495,0,NAN,4.9731275,-4.51416275,-4.775219879,9.069639587,11.19994431
496,0,NAN,4.9830995,-4.403842163,-2.815345459,9.407037964,10.76161508
497,0,NAN,4.9930725,-3.319946136,-1.748813324,8.768914948,9.538042763
498,0,NAN,5.0030445,-2.577190704,-1.381028137,8.455466766,8.946735096
499,0,NAN,5.0130175,-2.75666748,-2.682272186,8.420738983,9.25757229
500,0,NAN,5.0229895,-2.76370285,-5.149890747,7.880961456,9.811675781
501,0,NAN,5.0329625,-3.043920135,-5.743256836,7.83485733,10.18014923
502,0,NAN,5.0429345,-3.649560699,-6.180647278,7.513924713,10.39128282
503,0,NAN,5.0529065,-3.687132568,-5.441184998,5.955066376,8.869287248
504,0,NAN,5.0628795,-3.761677551,-5.73337738,4.885390778,8.419553268
505,0,NAN,5.0728515,-4.343218231,-5.474565582,5.977070618,9.195639515
506,0,NAN,5.0828245,-4.237088928,-4.478387146,7.282505951,9.541685749
507,0,NAN,5.0927965,-3.605701904,-3.081941071,8.621022491,9.839790434
508,0,NAN,5.1027695,-2.272723846,1.191073151,8.775052185,9.142508944
509,0,NAN,5.1127415,0.1823208618,0.7677534485,9.054221649,9.088543114
510,0,NAN,5.1227145,2.817740479,-2.956501923,11.63814835,12.33397997
511,0,NAN,5.1326865,1.234931946,-6.309379578,10.01402573,11.9001697
512,0,NAN,5.1426595,-1.201102295,-6.556066589,5.76151886,8.810207456
513,0,NAN,5.1526315,-1.8791922,-4.924758911,3.418141937,6.282380756
514,0,NAN,5.1626045,-2.326911163,-3.46813797,4.68855011,6.278932925
515,0,NAN,5.1725765,-3.155438232,-1.335971832,5.640420685,6.599693681
516,0,NAN,5.1825495,-2.335293732,-2.24308548,5.275479584,6.18996883
517,0,NAN,5.1925215,-1.707798615,-3.622167664,5.481301575,6.78832392
518,0,NAN,5.2024945,-1.997446289,-3.042572937,9.379944305,10.06133177
519,0,NAN,5.2124665,-3.117267609,-4.829257507,15.58319458,16.60948641
520,0,NAN,5.2224385,-2.568658447,-3.532953186,12.73701324,13.46518737
521,0,NAN,5.2324115,-0.2719844055,-3.582200775,5.996230774,6.990058755
522,0,NAN,5.2423835,0.3948788452,-7.164102173,6.181695099,9.470672814
523,0,NAN,5.2523565,-1.029559021,-9.043444061,6.847809906,11.39018757
524,0,NAN,5.2623285,-4.21463562,-8.225844269,7.378456421,11.82663462
525,0,NAN,5.2723015,-5.774242401,-5.60000473,6.786736908,10.5243397
526,0,NAN,5.2822735,-5.473368073,-4.264182587,7.33639389,10.09770699
527,0,NAN,5.2922465,-5.552852783,-5.761219482,7.514822845,10.9771757
528,0,NAN,5.3022185,-5.578000488,-9.326655121,6.079008636,12.45210549
529,0,NAN,5.3121915,-6.878047028,-11.40508301,5.913003845,14.57213312
530,0,NAN,5.3221635,-8.731941833,-13.44848373,7.315736847,17.62465683
531,0,NAN,5.3321365,-9.3056987,-12.80152908,8.571026459,17.99826852
532,0,NAN,5.3421085,-8.640182648,-10.72594528,8.451425171,16.15937022
533,0,NAN,5.3520815,-7.177574158,-8.784183197,6.891369324,13.27292042
534,0,NAN,5.3620535,-5.663472748,-7.27202774,5.589077454,10.779383
535,0,NAN,5.3720265,-4.28603714,-5.952821045,5.269042969,9.031556154
536,0,NAN,5.381998875,-3.539090424,-5.384153595,6.139183502,8.899654209
537,0,NAN,5.391971875,-3.293900299,-5.275479584,8.360863495,10.42038878
538,0,NAN,5.401943875,-3.132984924,-4.229454803,9.695937195,11.03245578
539,0,NAN,5.411916875,-2.859204254,-1.476379852,8.850944366,9.417747215
540,0,NAN,5.421888875,-2.54964798,1.531165924,7.43354187,8.006417341
541,0,NAN,5.431860875,-2.527494049,3.516786804,6.698270874,7.976393188
542,0,NAN,5.441833875,-2.67359024,4.32929718,6.581962738,8.31944303
543,0,NAN,5.451805875,-2.945275269,4.120930481,6.727310486,8.421010676
544,0,NAN,5.461778875,-3.530408478,2.611020355,6.696025543,8.007369692
545,0,NAN,5.471750875,-3.740122375,-0.0758921814,6.793921967,7.755749525
546,0,NAN,5.481723875,-3.916006622,-3.217858429,7.190597076,8.79740911
547,0,NAN,5.491695875,-3.760330353,-3.949536896,7.879614258,9.582653438
548,0,NAN,5.501668875,-3.675756226,-3.826792145,8.279432831,9.833846142
549,0,NAN,5.511640875,-3.8963974,-4.152365112,8.231981506,10.00947392
550,0,NAN,5.521613875,-4.132905579,-4.264481964,8.000862122,9.963960539
551,0,NAN,5.531585875,-4.536765747,-4.5984375,7.813451843,10.13794361
552,0,NAN,5.541558875,-4.785099335,-4.706662445,7.76585083,10.26441845
553,0,NAN,5.551530875,-5.069807281,-3.941753082,7.57275238,9.929095722
554,0,NAN,5.561503875,-5.475763092,-3.299738159,7.595205688,9.92770884
555,0,NAN,5.571475875,-5.636828156,-2.578388214,7.202272797,9.502349755
556,0,NAN,5.581448875,-5.823639679,-1.83114212,7.016359406,9.300384932
557,0,NAN,5.591420875,-6.077212372,-1.063089294,6.858587494,9.225122843
558,0,NAN,5.601393875,-6.330036621,-0.1178050232,7.240293732,9.617956902
559,0,NAN,5.611365875,-6.415957947,0.4207749939,7.498207397,9.877483594
560,0,NAN,5.621337875,-6.461014252,0.2912942505,7.481442261,9.889465901
561,0,NAN,5.631310875,-6.519093475,-0.04326004028,7.162754974,9.685324465
562,0,NAN,5.641282875,-6.744524689,-0.3796105957,6.960226135,9.699353862
563,0,NAN,5.651255875,-6.876250763,-0.8343649292,6.95034668,9.812558706
564,0,NAN,5.661227875,-6.979985046,-1.541644135,7.072642365,10.05580071
565,0,NAN,5.671200875,-7.092101898,-2.254162445,7.162904663,10.32890899
566,0,NAN,5.681172875,-7.339237976,-2.896177368,7.273524628,10.73109584
567,0,NAN,5.691145875,-7.733967133,-3.392395477,7.386090546,11.21948877
568,0,NAN,5.701117875,-7.932304688,-3.381617889,7.739655304,11.58702125
569,0,NAN,5.711090875,-8.032745819,-3.166814575,7.985144806,11.76079324
570,0,NAN,5.721062875,-7.912396088,-2.841840363,7.841743011,11.49673875
571,0,NAN,5.731035875,-7.546706543,-2.404749298,7.494914246,10.90455585
572,0,NAN,5.741007875,-6.964567108,-2.055375824,7.185208282,10.21552656
573,0,NAN,5.750980875,-6.38512207,-1.905836792,6.962172089,9.637107342
574,0,NAN,5.760952875,-5.982160034,-1.864822083,6.859934692,9.290990478
575,0,NAN,5.770925875,-5.798791351,-1.80898819,6.97369812,9.248290917
576,0,NAN,5.780897875,-5.806874542,-1.821711731,7.050338745,9.313737274
577,0,NAN,5.790870875,-5.979465637,-1.854493561,7.097341003,9.463900094
578,0,NAN,5.800842875,-6.239175568,-1.919308777,7.135960693,9.671245678
579,0,NAN,5.810815875,-6.472989349,-1.987566833,7.206164703,9.888317489
580,0,NAN,5.820787875,-6.612499237,-2.038610687,7.212002563,9.99470163
581,0,NAN,5.830759875,-6.676416321,-2.120340729,7.129075012,9.994703108
582,0,NAN,5.840732875,-6.706803131,-2.122286682,7.091203766,9.9885174
583,0,NAN,5.850704875,-6.706653442,-2.063309326,7.035519562,9.936547754
584,0,NAN,5.860677875,-6.617289276,-2.048190765,6.926845551,9.796162109
585,0,NAN,5.870649875,-6.496789856,-2.046993256,6.831793213,9.647375722
586,0,NAN,5.880622875,-6.410120087,-2.044897614,6.843169556,9.596885711
587,0,NAN,5.890594875,-6.378386078,-2.00433197,6.881789246,9.594799572
588,0,NAN,5.900567875,-6.349945221,-2.03591629,6.903045044,9.597853423
589,0,NAN,5.910539875,-6.342011719,-2.026485901,6.967111816,9.636825453
590,0,NAN,5.920512875,-6.432124329,-1.97155014,7.109914856,9.788264534
591,0,NAN,5.930484875,-6.596332855,-1.928589478,7.170389099,9.932046332
592,0,NAN,5.940457875,-6.736890564,-1.944905548,7.14224762,10.00899861
593,0,NAN,5.950429875,-6.79586792,-1.945953369,7.04629715,9.981024938
594,0,NAN,5.960402875,-6.809040527,-1.910626831,6.926246796,9.898809144
595,0,NAN,5.970374875,-6.79003006,-1.826202393,6.813531189,9.791002536
596,0,NAN,5.980347875,-6.751110992,-1.769769745,6.71743103,9.686767481
597,0,NAN,5.990319875,-6.75605072,-1.67561554,6.598278809,9.591099624
598,0,NAN,6.000292875,-6.770869904,-1.605710907,6.580316162,9.577241125
599,0,NAN,6.010264875,-6.806495819,-1.63115799,6.562652893,9.594658656
600,0,NAN,6.020237875,-6.851402435,-1.674118652,6.583010559,9.647819267
601,0,NAN,6.030209875,-6.866371307,-1.736538849,6.618337097,9.693554974
602,0,NAN,6.040182875,-6.803651733,-1.79371994,6.670728149,9.695654809
603,0,NAN,6.050154875,-6.754404144,-1.826950836,6.700067139,9.687653192
604,0,NAN,6.060127875,-6.78883255,-1.708247681,6.679410095,9.675788172
605,0,NAN,6.070099875,-6.832391968,-1.634002075,6.648873596,9.67259339
606,0,NAN,6.080071875,-6.869514771,-1.614243164,6.687493286,9.722066685
607,0,NAN,6.090044875,-6.907984772,-1.586251373,6.661447449,9.726835515
608,0,NAN,6.100016875,-6.915768585,-1.534459076,6.710994415,9.758066705
609,0,NAN,6.109989875,-6.833439789,-1.530118103,6.76892395,9.73937843
610,0,NAN,6.119961875,-6.747069397,-1.515598297,6.762187958,9.671978578
611,0,NAN,6.129934875,-6.669979706,-1.465602264,6.737489319,9.593246666
612,0,NAN,6.139906875,-6.562952271,-1.442101135,6.795718231,9.556871061
613,0,NAN,6.149879875,-6.531517639,-1.374741211,6.867568817,9.576749841
614,0,NAN,6.159851875,-6.5758255,-1.37953125,6.813231812,9.568945355
615,0,NAN,6.169824875,-6.696175232,-1.369502106,6.764133911,9.616018216
616,0,NAN,6.179796875,-6.800059204,-1.344803467,6.70815033,9.646169312
617,0,NAN,6.189769875,-6.913972321,-1.313518524,6.641688538,9.676795482
618,0,NAN,6.199741875,-7.017706604,-1.333576813,6.54783371,9.690240419
619,0,NAN,6.209714875,-7.122638397,-1.350491638,6.364315338,9.646777448
620,0,NAN,6.219686875,-7.176975403,-1.311572571,6.24710907,9.604976329
621,0,NAN,6.229659875,-7.196734314,-1.381626892,6.209537201,9.605218889
622,0,NAN,6.239631875,-7.250472565,-1.348246307,6.211183777,9.641883863
623,0,NAN,6.249604875,-7.276668091,-1.319057007,6.28213623,9.703352282
624,0,NAN,6.259576875,-7.30600708,-1.351689148,6.378835144,9.792565588
625,0,NAN,6.269549875,-7.382797394,-1.432071991,6.407126312,9.87966574
626,0,NAN,6.279521875,-7.410789185,-1.555265808,6.356830902,9.886756151
